# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
      130,   8670.00,     66.69,      1.37,      1.11,      0.18,      1.25,           1,           0,           8,           2,           0,          13,           0,           2,           0, 
       33,   5460.00,    165.45,      2.13,      3.02,      0.62,      1.24,           1,           0,           1,           1,           0,          33,           0,           4,           0, 
       57,   5320.00,     93.33,      1.69,      1.47,      0.30,      1.24,           1,           0,           8,           2,           0,          25,           0,           4,           0, 
       93,   8190.00,     88.06,      1.43,      1.43,      0.20,      1.24,           1,           0,           6,           2,           0,          19,           0,           4,           0, 
      176,  12040.00,     68.41,      1.31,      2.00,      0.13,      1.24,           1,           0,           4,           2,           0,          35,           0,           3,           0, 
       71,   8790.00,    123.80,      1.64,      1.44,      0.32,      1.24,           1,           0,           5,           1,           0,          22,           0,           4,           0, 
      187,  13080.00,     69.95,      1.33,      1.52,      0.12,      1.24,           1,           0,           4,           2,           0,          25,           0,           1,           0, 
      232,  14350.00,     61.85,      1.30,      1.94,      0.13,      1.24,           1,           0,           4,           2,           0,          15,           0,           4,           0, 
       72,   6780.00,     94.17,      1.56,      2.57,      0.23,      1.24,           1,           0,           8,           2,           0,          26,           0,           1,           0, 
      255,  15550.00,     60.98,      1.28,      2.09,      0.12,      1.23,           1,           0,           4,           2,           0,          15,           0,           3,           0, 
      328,  17930.00,     54.66,      1.21,      1.59,      0.10,      1.23,           1,           0,           6,           2,           0,          26,           0,           5,           0, 
      176,  13310.00,     75.62,      1.33,      1.73,      0.13,      1.23,           1,           0,           4,           2,           0,          26,           0,           1,           0, 
       42,   4520.00,    107.62,      1.87,      2.15,      0.35,      1.23,           1,           0,           8,           2,           0,          25,           0,           5,           0, 
      112,   9060.00,     80.89,      1.41,      1.42,      0.18,      1.23,           1,           0,           4,           1,           0,          35,           0,           2,           0, 
       52,   5390.00,    103.65,      1.76,      2.79,      0.36,      1.23,           1,           0,           1,           1,           0,           8,           0,           4,           0, 
       49,   5670.00,    115.71,      1.75,      3.75,      0.34,      1.22,           1,           0,           4,           1,           0,          25,           0,           3,           0, 
       32,   5250.00,    164.06,      1.89,      2.41,      0.42,      1.22,           1,           0,           4,           1,           0,          14,           0,           4,           0, 
      163,  10920.00,     66.99,      1.35,      2.03,      0.16,      1.22,           1,           0,           6,           1,           0,          13,           0,           3,           0, 
       69,   6540.00,     94.78,      1.57,      2.79,      0.25,      1.21,           1,           0,           8,           2,           0,          26,           0,           2,           0, 
       93,   8070.00,     86.77,      1.42,      1.34,      0.18,      1.21,           1,           0,           5,           2,           0,          19,           0,           2,           0, 
      315,  15240.00,     48.38,      1.22,      1.97,      0.10,      1.21,           1,           0,           3,           1,           0,          33,           0,           2,           0, 
       31,   4200.00,    135.48,      2.26,      2.20,      0.73,      1.21,           1,           0,           5,           1,           0,          35,           0,           4,           0, 
       41,   4370.00,    106.59,      1.78,      3.44,      0.30,      1.21,           1,           0,           3,           1,           0,          19,           0,           3,           0, 
       66,   7660.00,    116.06,      1.66,      1.67,      0.32,      1.21,           1,           0,           3,           1,           0,          49,           0,           4,           0, 
       66,   7660.00,    116.06,      1.66,      1.67,      0.32,      1.21,           1,           0,           3,           1,           0,           0,           0,           4,           0, 
      378,  18700.00,     49.47,      1.19,      1.92,      0.09,      1.21,           1,           0,           5,           2,           0,           4,           0,           4,           0, 
      293,  15200.00,     51.88,      1.22,      2.07,      0.10,      1.20,           1,           0,           5,           2,           0,          28,           0,           2,           0, 
      124,  10250.00,     82.66,      1.43,      2.08,      0.18,      1.20,           1,           0,           4,           1,           0,          14,           0,           3,           0, 
       99,  11130.00,    112.42,      1.52,      2.11,      0.21,      1.20,           1,           0,           7,           1,           0,           8,           0,           3,           0, 
      339,  17350.00,     51.18,      1.20,      1.76,      0.09,      1.20,           1,           0,           6,           2,           0,          25,           0,           5,           0, 
      143,  11080.00,     77.48,      1.36,      3.19,      0.15,      1.19,           1,           0,           4,           2,           0,          26,           0,           4,           0, 
       51,   6750.00,    132.35,      1.57,      1.63,      0.30,      1.18,           1,           0,           7,           2,           0,          36,           0,           2,           0, 
       79,   9040.00,    114.43,      1.62,      2.68,      0.29,      1.18,           1,           0,           8,           2,           0,          15,           0,           5,           0, 
       65,   7580.00,    116.62,      1.65,      1.84,      0.32,      1.17,           1,           0,           5,           1,           0,          15,           0,           4,           0, 
       50,   6400.00,    128.00,      1.78,      1.66,      0.38,      1.17,           1,           0,           3,           1,           0,          50,           0,           4,           0, 
      318,  16490.00,     51.86,      1.20,      1.57,      0.09,      1.17,           1,           0,           5,           1,           0,          25,           0,           1,           0, 
      104,   9210.00,     88.56,      1.43,      2.57,      0.19,      1.17,           1,           0,           4,           2,           0,          28,           0,           3,           0, 
       48,   6420.00,    133.75,      1.57,      1.64,      0.31,      1.16,           1,           0,           7,           2,           0,          36,           0,           3,           0, 
      266,  13880.00,     52.18,      1.21,      1.27,      0.10,      1.15,           1,           0,           5,           2,           0,          36,           0,           4,           0, 
       66,   7180.00,    108.79,      1.62,      1.57,      0.30,      1.15,           1,           0,           3,           1,           0,           1,           0,           4,           0, 
      300,  14080.00,     46.93,      1.19,      1.49,      0.10,      1.14,           1,           0,           6,           2,           0,          36,           0,           4,           0, 
       66,   7100.00,    107.58,      1.61,      1.54,      0.30,      1.14,           1,           0,           3,           1,           0,          30,           0,           4,           0, 
       66,   7100.00,    107.58,      1.61,      1.54,      0.30,      1.14,           1,           0,           3,           1,           0,           5,           0,           4,           0, 
       56,   4580.00,     81.79,      1.62,      1.82,      0.28,      1.13,           1,           0,           3,           1,           0,          10,           0,           4,           0, 
      151,   9770.00,     64.70,      1.31,      1.30,      0.15,      1.13,           1,           0,           4,           1,           0,          35,           0,           1,           0, 
       34,   3300.00,     97.06,      1.89,      2.95,      0.42,      1.13,           1,           0,           4,           1,           0,          19,           0,           1,           0, 
       42,   4630.00,    110.24,      1.59,      1.63,      0.23,      1.13,           1,           0,           8,           2,           0,          46,           0,           2,           0, 
      461,  19030.00,     41.28,      1.15,      1.85,      0.07,      1.13,           1,           0,           6,           2,           0,          25,           0,           3,           0, 
      491,  19430.00,     39.57,      1.15,      1.78,      0.07,      1.12,           1,           0,           6,           2,           0,          25,           0,           1,           0, 
      356,  16610.00,     46.66,      1.18,      1.50,      0.08,      1.12,           1,           0,           6,           1,           0,          26,           0,           1,           0, 
      268,  14410.00,     53.77,      1.25,      1.44,      0.11,      1.12,           1,           0,           3,           1,           0,          30,           0,           3,           0, 
       91,   7430.00,     81.65,      1.43,      1.91,      0.20,      1.10,           1,           0,           2,           1,           0,          33,           0,           3,           0, 
       96,   8700.00,     90.62,      1.45,      1.60,      0.19,      1.10,           1,           0,           7,           1,           0,          14,           0,           3,           0, 
       34,   4870.00,    143.24,      1.89,      3.23,      0.52,      1.10,           1,           0,           3,           1,           0,          33,           0,           4,           0, 
      279,  13470.00,     48.28,      1.21,      1.81,      0.10,      1.10,           1,           0,           5,           2,           0,          28,           0,           3,           0, 
      306,  15450.00,     50.49,      1.19,      1.39,      0.09,      1.09,           1,           0,           5,           1,           0,          26,           0,           1,           0, 
      289,  13770.00,     47.65,      1.19,      1.50,      0.10,      1.09,           1,           0,           5,           2,           0,          36,           0,           3,           0, 
      229,  12630.00,     55.15,      1.28,      1.78,      0.12,      1.08,           1,           0,           1,           1,           0,          15,           0,           3,           0, 
      155,  10310.00,     66.52,      1.32,      1.75,      0.14,      1.08,           1,           0,           1,           1,           0,          26,           0,           3,           0, 
      268,  13690.00,     51.08,      1.24,      2.09,      0.10,      1.08,           1,           0,           3,           1,           0,           7,           0,           3,           0, 
       58,   6660.00,    114.83,      1.66,      1.52,      0.33,      1.08,           1,           0,           1,           1,           0,          49,           0,           4,           0, 
       58,   6660.00,    114.83,      1.66,      1.52,      0.33,      1.08,           1,           0,           1,           1,           0,           0,           0,           4,           0, 
       53,   6850.00,    129.25,      1.63,      1.35,      0.32,      1.07,           1,           0,           5,           1,           0,          50,           0,           4,           0, 
      299,  13770.00,     46.05,      1.18,      1.58,      0.09,      1.07,           1,           0,           5,           2,           0,          36,           0,           2,           0, 
       31,   3130.00,    100.97,      1.85,      2.35,      0.41,      1.07,           1,           0,           6,           1,           0,          19,           0,           3,           0, 
       98,   8510.00,     86.84,      1.46,      2.33,      0.21,      1.06,           1,           0,           8,           2,           0,          15,           0,           4,           0, 
      351,  13560.00,     38.63,      1.17,      0.98,      0.09,      1.06,           1,           0,           2,           1,           0,          36,           0,           1,           0, 
      244,  14100.00,     57.79,      1.22,      1.79,      0.10,      1.06,           1,           0,           5,           2,           0,           4,           0,           5,           0, 
       66,   6350.00,     96.21,      1.55,      1.37,      0.27,      1.06,           1,           0,           3,           1,           0,           3,           0,           4,           0, 
      249,  11770.00,     47.27,      1.21,      1.72,      0.10,      1.05,           1,           0,           2,           1,           0,          35,           0,           2,           0, 
       42,   3790.00,     90.24,      1.53,      0.87,      0.20,      1.05,           1,           0,           6,           1,           0,          39,           0,           2,           0, 
      353,  15080.00,     42.72,      1.19,      1.59,      0.08,      1.05,           1,           0,           6,           2,           0,          15,           0,           5,           0, 
      152,   8660.00,     56.97,      1.31,      1.82,      0.14,      1.05,           1,           0,           4,           1,           0,          25,           0,           1,           0, 
       48,   6380.00,    132.92,      1.56,      1.11,      0.26,      1.05,           1,           0,           2,           1,           0,          42,           0,           2,           0, 
      264,  12630.00,     47.84,      1.24,      1.17,      0.11,      1.05,           1,           0,           1,           1,           0,           8,           0,           3,           0, 
       38,   3360.00,     88.42,      1.64,      1.99,      0.30,      1.05,           1,           0,           8,           1,           0,          26,           0,           2,           0, 
       70,   7710.00,    110.14,      1.52,      1.26,      0.26,      1.04,           1,           0,           5,           1,           0,          49,           0,           4,           0, 
       62,   5990.00,     96.61,      1.52,      0.91,      0.17,      1.03,           1,           0,           5,           2,           0,          19,           0,           5,           0, 
       32,   6670.00,    208.44,      1.63,      2.00,      0.20,      1.03,           1,           0,           2,           1,           0,          44,           0,           1,           0, 
       60,   6750.00,    112.50,      1.55,      1.60,      0.28,      1.03,           1,           0,           6,           1,           0,           7,           0,           4,           0, 
       54,   6030.00,    111.67,      1.46,      1.18,      0.26,      1.03,           1,           0,           7,           2,           0,          36,           0,           1,           0, 
      176,   9200.00,     52.27,      1.26,      1.17,      0.12,      1.03,           1,           0,           5,           1,           0,          33,           0,           3,           0, 
      305,  11940.00,     39.15,      1.17,      1.18,      0.08,      1.02,           1,           0,           3,           1,           0,          36,           0,           1,           0, 
       58,   6210.00,    107.07,      1.61,      1.41,      0.31,      1.02,           1,           0,           1,           1,           0,           1,           0,           4,           0, 
       41,   5450.00,    132.93,      1.53,      1.27,      0.25,      1.02,           1,           0,           7,           2,           0,          36,           0,           4,           0, 
      212,  11440.00,     53.96,      1.26,      1.51,      0.12,      1.02,           1,           0,           5,           1,           0,          15,           0,           3,           0, 
       58,   6190.00,    106.72,      1.61,      1.40,      0.31,      1.02,           1,           0,           1,           1,           0,           5,           0,           4,           0, 
      304,  13340.00,     43.88,      1.18,      1.59,      0.09,      1.02,           1,           0,           6,           2,           0,          28,           0,           4,           0, 
      485,  17400.00,     35.88,      1.13,      1.66,      0.07,      1.02,           1,           0,           6,           2,           0,          25,           0,           2,           0, 
      174,   9490.00,     54.54,      1.26,      1.47,      0.12,      1.01,           1,           0,           4,           2,           0,          13,           0,           5,           0, 
      108,   6500.00,     60.19,      1.32,      1.12,      0.17,      1.01,           1,           0,           8,           2,           0,          13,           0,           4,           0, 
      285,  13100.00,     45.96,      1.19,      2.62,      0.08,      1.01,           1,           0,           4,           2,           0,          11,           0,           3,           0, 
      208,   9880.00,     47.50,      1.22,      1.27,      0.10,      1.00,           1,           0,           4,           1,           0,          33,           0,           1,           0, 
      120,   8310.00,     69.25,      1.33,      2.06,      0.16,      1.00,           1,           0,           5,           1,           0,          26,           0,           3,           0, 
      264,  11850.00,     44.89,      1.23,      0.76,      0.12,      1.00,           1,           0,           6,           1,           0,          10,           0,           3,           0, 
      134,   8810.00,     65.75,      1.31,      1.41,      0.15,      0.99,           1,           0,           6,           1,           0,          26,           0,           3,           0, 
      361,  13730.00,     38.03,      1.16,      2.12,      0.07,      0.99,           1,           0,           1,           1,           0,          11,           0,           2,           0, 
       32,   3730.00,    116.56,      1.84,      1.45,      0.39,      0.99,           1,           0,           8,           2,           0,          28,           0,           3,           0, 
      160,   9170.00,     57.31,      1.29,      1.56,      0.13,      0.99,           1,           0,           1,           1,           0,          25,           0,           3,           0, 
      448,  15670.00,     34.98,      1.14,      1.60,      0.06,      0.98,           1,           0,           6,           2,           0,          14,           0,           5,           0, 
      413,  12820.00,     31.04,      1.17,      0.99,      0.08,      0.98,           1,           0,           2,           1,           0,          10,           0,           2,           0, 
      100,   8610.00,     86.10,      1.39,      1.26,      0.18,      0.98,           1,           0,           7,           1,           0,           7,           0,           3,           0, 
      264,  12400.00,     46.97,      1.22,      1.45,      0.09,      0.97,           1,           0,           4,           2,           0,          15,           0,           1,           0, 
       30,   4000.00,    133.33,      1.82,      1.97,      0.44,      0.97,           1,           0,           6,           1,           0,          33,           0,           4,           0, 
      423,  15180.00,     35.89,      1.15,      1.05,      0.07,      0.97,           1,           0,           3,           2,           0,          15,           0,           5,           0, 
       31,   4160.00,    134.19,      1.67,      1.91,      0.32,      0.97,           1,           0,           4,           1,           0,          15,           0,           4,           0, 
      351,  13700.00,     39.03,      1.16,      1.74,      0.07,      0.96,           1,           0,           3,           1,           0,          11,           0,           2,           0, 
       34,   2750.00,     80.88,      1.68,      1.54,      0.30,      0.96,           1,           0,           8,           2,           0,          28,           0,           1,           0, 
