# TimeStamp   : 2020-03-02 19:30:56
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>3</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Start>0</Start>
#         <Stop>11</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
     1368,   -240.00,     -0.18,      1.00,     -0.00,     -0.00,     -0.00,           3,           0,           3,           2,           7,          25,           4,           2,           1,           0, 
     1557,  -1520.00,     -0.98,      1.00,     -0.00,     -0.00,     -0.00,           3,           0,           2,           2,           3,          25,          45,           4,           1,           0, 
     1670,  -2450.00,     -1.47,      1.00,     -0.00,     -0.00,     -0.00,           3,           0,           2,           2,           8,           9,          20,           2,           5,           0, 
      426,  -1970.00,     -4.62,      1.00,     -0.00,     -0.00,     -0.01,           3,           0,           8,           2,           5,          22,          41,           5,           1,           0, 
      608,  -4200.00,     -6.91,      1.00,     -0.02,     -0.00,     -0.01,           3,           0,           5,           2,          10,          41,          14,           4,           1,           0, 
      186,  -4120.00,    -22.15,      1.00,     -0.01,     -0.00,     -0.02,           3,           0,           1,           1,          11,          48,          42,           2,           2,           0, 
      195,  -4060.00,    -20.82,      1.00,     -0.01,     -0.00,     -0.02,           3,           0,           8,           1,           7,           0,          28,           2,           5,           0, 
      134,  -3480.00,    -25.97,      0.99,     -0.04,     -0.00,     -0.02,           3,           0,           7,           1,           3,          47,          35,           5,           3,           0, 
      237,  -5200.00,    -21.94,      1.00,     -0.03,     -0.00,     -0.02,           3,           0,           2,           1,           1,          26,          34,           4,           2,           0, 
      170,  -6170.00,    -36.29,      0.99,     -0.02,     -0.00,     -0.03,           3,           0,           2,           1,           8,          31,          32,           2,           4,           0, 
      868, -11950.00,    -13.77,      1.00,     -0.03,     -0.00,     -0.03,           3,           0,           5,           1,           0,          22,          14,           3,           2,           0, 
      868, -11950.00,    -13.77,      1.00,     -0.03,     -0.00,     -0.03,           3,           0,           5,           1,           0,          22,          14,           3,           2,           0, 
      457, -10670.00,    -23.35,      0.99,     -0.03,     -0.00,     -0.04,           3,           0,           7,           1,           5,          17,           0,           3,           2,           0, 
     1249, -20120.00,    -16.11,      1.00,     -0.03,     -0.00,     -0.04,           3,           0,           1,           1,           7,          11,          23,           1,           1,           0, 
     1122, -19160.00,    -17.08,      1.00,     -0.03,     -0.00,     -0.04,           3,           0,           2,           1,           4,          41,           2,           4,           1,           0, 
     1172, -26140.00,    -22.30,      1.00,     -0.03,     -0.00,     -0.04,           3,           0,           2,           2,           4,           3,          24,           2,           2,           0, 
     1222, -27290.00,    -22.33,      1.00,     -0.05,     -0.00,     -0.05,           3,           0,           6,           2,           5,          22,           3,           3,           4,           0, 
      385, -13050.00,    -33.90,      0.99,     -0.04,     -0.00,     -0.05,           3,           0,           2,           1,           7,          44,          15,           2,           1,           0, 
      369, -13910.00,    -37.70,      0.99,     -0.05,     -0.00,     -0.05,           3,           0,           8,           2,           3,          26,          35,           5,           2,           0, 
      732, -23730.00,    -32.42,      0.99,     -0.08,     -0.00,     -0.05,           3,           0,           6,           2,           1,          44,          28,           2,           5,           0, 
      600, -19670.00,    -32.78,      0.99,     -0.05,     -0.00,     -0.06,           3,           0,           6,           2,           2,          39,          36,           1,           3,           0, 
       53, -12960.00,   -244.53,      0.98,     -0.08,     -0.01,     -0.06,           3,           0,           6,           1,           2,          44,          43,           2,           5,           0, 
     1317, -36880.00,    -28.00,      1.00,     -0.06,     -0.00,     -0.07,           3,           0,           3,           2,           1,          25,           4,           2,           1,           0, 
      909, -26730.00,    -29.41,      0.99,     -0.06,     -0.00,     -0.07,           3,           0,           3,           2,          10,          27,          45,           2,           2,           0, 
