# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
      112,  10410.00,     92.95,      1.59,      3.51,      0.31,      1.61,           2,           0,           2,           1,           0,           0,           9,           3,           0,
       74,   5950.00,     80.41,      1.70,      2.51,      0.34,      1.60,           2,           0,           5,           1,           0,           0,           7,           4,           0,
      595,  35800.00,     60.17,      1.21,      2.45,      0.10,      1.60,           2,           0,           2,           2,           0,           0,          27,           3,           0,
      317,  24500.00,     77.29,      1.29,      3.38,      0.14,      1.60,           2,           0,           5,           2,           0,           0,          20,           3,           0,
       97,  12640.00,    130.31,      1.53,      2.62,      0.23,      1.60,           2,           0,           3,           2,           0,           0,          38,           4,           0,
      526,  28980.00,     55.10,      1.21,      2.28,      0.10,      1.59,           2,           0,           1,           2,           0,           0,           5,           4,           0,
      580,  29750.00,     51.29,      1.19,      3.03,      0.09,      1.59,           2,           0,           3,           2,           0,           0,          13,           4,           0,
      348,  27690.00,     79.57,      1.29,      3.07,      0.13,      1.59,           2,           0,           3,           2,           0,           0,          37,           2,           0,
       47,   6860.00,    145.96,      1.93,      3.81,      0.38,      1.59,           2,           0,           8,           1,           0,           0,          39,           2,           0,
     1039,  43500.00,     41.87,      1.15,      2.70,      0.07,      1.59,           2,           0,           3,           2,           0,           0,          49,           1,           0,
       84,  12710.00,    151.31,      1.56,      3.69,      0.24,      1.58,           2,           0,           3,           2,           0,           0,          42,           3,           0,
      584,  35240.00,     60.34,      1.21,      2.00,      0.10,      1.58,           2,           0,           2,           2,           0,           0,          24,           4,           0,
       62,   5750.00,     92.74,      1.67,      3.62,      0.35,      1.58,           2,           0,           8,           1,           0,           0,          32,           3,           0,
       62,   5750.00,     92.74,      1.67,      3.62,      0.35,      1.58,           2,           0,           8,           1,           0,           0,           4,           3,           0,
      416,  23330.00,     56.08,      1.26,      4.02,      0.12,      1.57,           2,           0,           6,           2,           0,           0,          17,           2,           0,
       51,   5280.00,    103.53,      1.90,      3.45,      0.41,      1.57,           2,           0,           3,           1,           0,           0,          50,           4,           0,
      428,  32120.00,     75.05,      1.25,      2.15,      0.11,      1.57,           2,           0,           2,           2,           0,           0,          20,           4,           0,
       65,  11200.00,    172.31,      1.75,      3.86,      0.29,      1.57,           2,           0,           2,           1,           0,           0,          18,           2,           0,
       85,  12990.00,    152.82,      1.55,      2.70,      0.23,      1.57,           2,           0,           3,           2,           0,           0,          42,           1,           0,
      300,  18890.00,     62.97,      1.28,      2.18,      0.13,      1.56,           2,           0,           6,           1,           0,           0,          31,           2,           0,
      317,  23290.00,     73.47,      1.28,      3.06,      0.14,      1.56,           2,           0,           6,           2,           0,           0,          37,           1,           0,
       60,  10540.00,    175.67,      1.80,      2.21,      0.29,      1.55,           2,           0,           5,           1,           0,           0,          18,           1,           0,
      331,  23680.00,     71.54,      1.27,      2.08,      0.13,      1.55,           2,           0,           6,           2,           0,           0,          20,           4,           0,
       68,   9840.00,    144.71,      1.66,      2.32,      0.24,      1.55,           2,           0,           6,           1,           0,           0,          42,           2,           0,
      444,  25460.00,     57.34,      1.25,      3.22,      0.11,      1.54,           2,           0,           3,           2,           0,           0,          17,           2,           0,
      420,  26050.00,     62.02,      1.23,      2.21,      0.11,      1.53,           2,           0,           2,           2,           0,           0,           5,           5,           0,
      410,  23310.00,     56.85,      1.26,      2.27,      0.12,      1.53,           2,           0,           3,           2,           0,           0,          17,           5,           0,
       59,   5740.00,     97.29,      1.80,      2.47,      0.34,      1.53,           2,           0,           3,           1,           0,           0,          10,           4,           0,
      276,  19680.00,     71.30,      1.27,      2.10,      0.13,      1.53,           2,           0,           3,           2,           0,           0,          41,           2,           0,
      548,  31940.00,     58.28,      1.21,      2.77,      0.10,      1.52,           2,           0,           3,           2,           0,           0,          24,           4,           0,
      374,  20920.00,     55.94,      1.27,      4.14,      0.12,      1.52,           2,           0,           5,           2,           0,           0,          17,           3,           0,
      445,  25270.00,     56.79,      1.25,      2.98,      0.11,      1.52,           2,           0,           3,           2,           0,           0,          17,           1,           0,
      131,   9250.00,     70.61,      1.46,      2.84,      0.22,      1.52,           2,           0,           4,           1,           0,           0,          49,           3,           0,
       85,  14770.00,    173.76,      1.71,      2.54,      0.27,      1.52,           2,           0,           6,           2,           0,           0,          18,           1,           0,
       64,   7840.00,    122.50,      1.66,      3.05,      0.24,      1.51,           2,           0,           5,           1,           0,           0,          39,           3,           0,
       72,  13360.00,    185.56,      1.80,      2.00,      0.35,      1.51,           2,           0,           6,           2,           0,           0,          18,           4,           0,
      611,  32410.00,     53.04,      1.19,      2.69,      0.09,      1.51,           2,           0,           3,           2,           0,           0,           3,           2,           0,
      278,  20430.00,     73.49,      1.29,      2.04,      0.14,      1.51,           2,           0,           6,           2,           0,           0,          20,           5,           0,
      356,  24910.00,     69.97,      1.26,      3.41,      0.12,      1.51,           2,           0,           6,           2,           0,           0,          20,           3,           0,
      204,  16050.00,     78.68,      1.32,      3.36,      0.14,      1.51,           2,           0,           5,           1,           0,           0,          20,           2,           0,
      401,  27800.00,     69.33,      1.25,      2.22,      0.11,      1.51,           2,           0,           3,           2,           0,           0,          29,           1,           0,
      589,  32910.00,     55.87,      1.20,      2.25,      0.09,      1.49,           2,           0,           1,           2,           0,           0,          27,           1,           0,
       85,  12380.00,    145.65,      1.52,      2.55,      0.23,      1.49,           2,           0,           3,           2,           0,           0,          42,           2,           0,
      261,  16940.00,     64.90,      1.29,      3.04,      0.13,      1.48,           2,           0,           1,           1,           0,           0,          20,           2,           0,
       52,   6540.00,    125.77,      1.82,      3.11,      0.39,      1.48,           2,           0,           4,           1,           0,           0,          41,           3,           0,
       85,   8840.00,    104.00,      1.51,      2.64,      0.20,      1.48,           2,           0,           8,           2,           0,           0,          39,           4,           0,
      386,  20800.00,     53.89,      1.26,      3.55,      0.12,      1.48,           2,           0,           5,           2,           0,           0,          17,           2,           0,
      621,  29820.00,     48.02,      1.17,      2.05,      0.08,      1.48,           2,           0,           3,           2,           0,           0,          13,           1,           0,
      138,  12740.00,     92.32,      1.38,      2.21,      0.18,      1.47,           2,           0,           5,           1,           0,           0,          39,           1,           0,
      392,  23290.00,     59.41,      1.24,      2.43,      0.11,      1.47,           2,           0,           5,           2,           0,           0,          24,           3,           0,
      446,  25480.00,     57.13,      1.22,      2.97,      0.11,      1.47,           2,           0,           2,           1,           0,           0,          31,           1,           0,
       31,   3150.00,    101.61,      2.15,      3.66,      0.63,      1.46,           2,           0,           1,           1,           0,           0,          25,           4,           0,
      422,  26250.00,     62.20,      1.22,      2.18,      0.10,      1.46,           2,           0,           2,           2,           0,           0,           1,           5,           0,
      352,  22190.00,     63.04,      1.25,      2.12,      0.12,      1.45,           2,           0,           3,           1,           0,           0,          20,           1,           0,
       63,   7350.00,    116.67,      1.65,      2.16,      0.29,      1.45,           2,           0,           3,           1,           0,           0,          38,           2,           0,
      103,  19820.00,    192.43,      1.60,      2.53,      0.22,      1.44,           2,           0,           2,           2,           0,           0,          18,           3,           0,
     1034,  39350.00,     38.06,      1.13,      2.37,      0.06,      1.44,           2,           0,           3,           2,           0,           0,          49,           2,           0,
      296,  19920.00,     67.30,      1.26,      2.87,      0.13,      1.44,           2,           0,           5,           2,           0,           0,          37,           2,           0,
      365,  27160.00,     74.41,      1.25,      2.22,      0.12,      1.44,           2,           0,           2,           2,           0,           0,          37,           3,           0,
       32,   4710.00,    147.19,      2.17,      2.62,      0.48,      1.43,           2,           0,           4,           2,           0,           0,          38,           2,           0,
      394,  26650.00,     67.64,      1.24,      2.61,      0.11,      1.43,           2,           0,           2,           2,           0,           0,          20,           5,           0,
      444,  23610.00,     53.18,      1.23,      2.93,      0.10,      1.43,           2,           0,           3,           2,           0,           0,          17,           3,           0,
      249,  15410.00,     61.89,      1.28,      2.67,      0.13,      1.43,           2,           0,           4,           2,           0,           0,          31,           2,           0,
      664,  33820.00,     50.93,      1.17,      2.24,      0.08,      1.43,           2,           0,           2,           2,           0,           0,           3,           3,           0,
      575,  30560.00,     53.15,      1.19,      2.12,      0.09,      1.43,           2,           0,           3,           2,           0,           0,          27,           2,           0,
      300,  19950.00,     66.50,      1.26,      3.04,      0.13,      1.43,           2,           0,           5,           2,           0,           0,          37,           1,           0,
      345,  24420.00,     70.78,      1.25,      2.43,      0.12,      1.42,           2,           0,           3,           2,           0,           0,          37,           3,           0,
      412,  20800.00,     50.49,      1.24,      3.56,      0.11,      1.42,           2,           0,           6,           2,           0,           0,          17,           3,           0,
       32,   4360.00,    136.25,      1.90,      4.32,      0.42,      1.42,           2,           0,           8,           1,           0,           0,          36,           3,           0,
      618,  28430.00,     46.00,      1.16,      1.88,      0.08,      1.42,           2,           0,           3,           2,           0,           0,          13,           2,           0,
      447,  23730.00,     53.09,      1.23,      3.12,      0.10,      1.42,           2,           0,           1,           2,           0,           0,          17,           3,           0,
      612,  27310.00,     44.62,      1.16,      1.86,      0.08,      1.42,           2,           0,           3,           2,           0,           0,          13,           3,           0,
      598,  30750.00,     51.42,      1.18,      2.49,      0.09,      1.41,           2,           0,           1,           2,           0,           0,           3,           3,           0,
      448,  23750.00,     53.01,      1.22,      3.12,      0.10,      1.41,           2,           0,           1,           2,           0,           0,          17,           2,           0,
      176,  13010.00,     73.92,      1.33,      2.53,      0.14,      1.41,           2,           0,           4,           2,           0,           0,          20,           1,           0,
      612,  27240.00,     44.51,      1.16,      2.52,      0.08,      1.40,           2,           0,           3,           2,           0,           0,           5,           4,           0,
       71,   9010.00,    126.90,      1.59,      2.83,      0.23,      1.40,           2,           0,           1,           1,           0,           0,          38,           2,           0,
     1018,  38580.00,     37.90,      1.13,      2.54,      0.06,      1.40,           2,           0,           3,           2,           0,           0,          50,           1,           0,
      284,  18950.00,     66.73,      1.26,      2.63,      0.13,      1.40,           2,           0,           5,           2,           0,           0,          37,           3,           0,
      623,  31070.00,     49.87,      1.17,      2.02,      0.08,      1.39,           2,           0,           1,           2,           0,           0,           3,           2,           0,
      369,  26740.00,     72.47,      1.24,      2.27,      0.11,      1.39,           2,           0,           2,           2,           0,           0,          37,           1,           0,
      411,  22620.00,     55.04,      1.22,      2.27,      0.11,      1.39,           2,           0,           5,           2,           0,           0,          24,           2,           0,
      922,  34910.00,     37.86,      1.13,      2.76,      0.06,      1.39,           2,           0,           1,           2,           0,           0,           5,           3,           0,
      556,  29680.00,     53.38,      1.19,      2.25,      0.09,      1.39,           2,           0,           1,           2,           0,           0,          24,           4,           0,
       62,   7470.00,    120.48,      1.59,      2.16,      0.25,      1.39,           2,           0,           5,           2,           0,           0,          38,           4,           0,
      374,  18720.00,     50.05,      1.21,      2.72,      0.10,      1.39,           2,           0,           6,           1,           0,           0,          13,           2,           0,
      575,  29920.00,     52.03,      1.18,      2.51,      0.09,      1.39,           2,           0,           1,           2,           0,           0,          27,           3,           0,
       64,   4770.00,     74.53,      1.67,      2.96,      0.31,      1.38,           2,           0,           1,           1,           0,           0,           2,           4,           0,
       64,   4770.00,     74.53,      1.67,      2.96,      0.31,      1.38,           2,           0,           1,           1,           0,           0,           0,           4,           0,
       64,   4770.00,     74.53,      1.67,      2.96,      0.31,      1.38,           2,           0,           1,           1,           0,           0,           6,           4,           0,
      114,  11250.00,     98.68,      1.44,      2.52,      0.19,      1.38,           2,           0,           4,           2,           0,           0,          45,           4,           0,
      439,  22510.00,     51.28,      1.22,      2.64,      0.10,      1.38,           2,           0,           3,           2,           0,           0,          17,           4,           0,
      586,  30260.00,     51.64,      1.18,      2.03,      0.08,      1.38,           2,           0,           1,           2,           0,           0,          27,           2,           0,
       41,   4480.00,    109.27,      1.91,      3.61,      0.40,      1.38,           2,           0,           2,           1,           0,           0,          48,           3,           0,
       81,  13010.00,    160.62,      1.64,      2.30,      0.25,      1.38,           2,           0,           6,           2,           0,           0,          18,           3,           0,
       64,   4750.00,     74.22,      1.66,      2.95,      0.31,      1.38,           2,           0,           1,           1,           0,           0,          16,           4,           0,
      142,  12270.00,     86.41,      1.34,      2.30,      0.16,      1.38,           2,           0,           6,           2,           0,           0,          39,           4,           0,
