# TimeStamp   : 2020-07-29 16:31:34
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2009-10-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# === All parameters need to be INTEGER ===
# 
#  - Main node within <Inputs> and </Inputs>
# 
#  - Fixed-input parameters are with syntax:
# 
#     <Input>
#       <Name>parameter_name</Name>
#       <Value>0.5</Value>
#     </Input>
# 
#  - Optimizable parameter are with syntax:
# 
#     <OptRange>
#       <Name>parameter_name</Name>
#       <Start>1</Start>
#       <Stop>20</Stop>
#       <Step>1</Step>
#     </OptRange>
# 
# For Backtest: only the <Start> value of <OptRange> parameters is read.
# 
# Names of input variables must match those in 'mode_factory_sequential'
# 
# Names of optimization variables ("fractN_long", "fractN_short")
# and "Side_switch" must match in 'validation.cpp'
# 
# -->
# <Inputs>
#     <Input>
#         <Name>BOMR_switch</Name>        <!-- 1 = BO, 2 = MR -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..4:1 -->
#         <Start>1</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>DOW_switch</Name>         <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Intraday_switch</Name>    <!-- 0..10:1 -->
#         <Start>0</Start>
#         <Stop>10</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeL_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeS_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>DPS_switch</Name>         <!--  0 (false) or 1 (true) -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Exit_switch</Name>        <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>1</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades, AvgTicks,  WinPerc,PftFactor,   NP/MDD,Expectancy,  Z-score,BOMR_switch,Side_switch,   MyStop,POI_switch,Distance_switch,DOW_switch,Intraday_switch,Filter1L_switch,Filter1S_switch,MktRegimeL_switch,MktRegimeS_switch,DPS_switch,Exit_switch,fractN_long,fractN_short,  epsilon,
      442,    15.05,    56.33,     1.49,     3.60,     0.21,     2.53,          2,          2,          0,          6,          1,          5,          0,          0,         14,          0,          0,          0,          1,          0,          1,          0,
      339,    14.54,    55.46,     1.47,     4.97,     0.21,     2.53,          2,          2,          0,          6,          1,          5,         10,          0,         27,          0,          0,          0,          1,          0,          0,          0,
      472,    14.53,    55.51,     1.47,     3.83,     0.21,     2.52,          2,          2,          0,          6,          1,          5,          0,          0,         21,          0,          0,          0,          1,          0,          1,          0,
      475,    11.42,    51.37,     1.40,     5.49,     0.20,     2.52,          2,          2,          0,          6,          2,          5,         10,          0,         40,          0,          0,          0,          1,          0,          0,          0,
      285,    14.94,    58.60,     1.67,     3.83,     0.28,     2.52,          2,          2,          0,          6,          2,          0,          0,          0,         41,          0,          0,          0,          1,          0,          1,          0,
      534,    13.50,    53.00,     1.43,     4.47,     0.20,     2.51,          2,          2,          0,          6,          2,          5,          0,          0,          0,          0,          0,          0,          1,          0,          2,          0,
      350,    15.85,    56.29,     1.53,     2.80,     0.23,     2.51,          2,          2,          0,          6,          1,          5,          0,          0,         17,          0,          0,          0,          1,          0,          2,          0,
      245,    17.29,    57.96,     1.58,     4.69,     0.24,     2.50,          2,          2,          0,          6,          3,          0,          0,          0,         13,          0,          0,          0,          1,          0,          1,          0,
      354,    15.50,    56.78,     1.56,     4.30,     0.24,     2.49,          2,          2,          0,          6,          4,          5,          0,          0,         24,          0,          0,          0,          1,          0,          3,          0,
      495,    13.63,    52.73,     1.42,     3.56,     0.20,     2.48,          2,          2,          0,          6,          3,          5,          0,          0,          0,          0,          0,          0,          1,          0,          1,          0,
      377,    13.69,    55.17,     1.52,     4.22,     0.23,     2.48,          2,          2,          0,          6,          2,          5,          0,          0,         24,          0,          0,          0,          1,          0,          1,          0,
      510,    13.44,    53.14,     1.44,     4.58,     0.21,     2.47,          2,          2,          0,          6,          4,          5,          0,          0,         40,          0,          0,          0,          1,          0,          3,          0,
      634,    11.26,    53.94,     1.37,     3.17,     0.17,     2.47,          2,          2,          0,          6,          2,          5,          0,          0,          0,          0,          0,          0,          1,          0,          1,          0,
      339,    14.36,    55.16,     1.46,     4.80,     0.21,     2.47,          2,          2,          0,          6,          2,          5,         10,          0,         27,          0,          0,          0,          1,          0,          0,          0,
      234,    15.28,    58.97,     1.67,     3.42,     0.27,     2.46,          2,          2,          0,          6,          1,          0,          0,          0,         41,          0,          0,          0,          1,          0,          2,          0,
      475,    13.09,    54.53,     1.45,     3.09,     0.20,     2.46,          2,          2,          0,          6,          3,          0,          0,          0,         17,          0,          0,          0,          1,          0,          0,          0,
      468,    13.88,    56.20,     1.46,     3.16,     0.20,     2.46,          2,          2,          0,          6,          4,          0,          0,          0,         17,          0,          0,          0,          1,          0,          3,          0,
      487,    13.91,    56.47,     1.43,     3.40,     0.19,     2.46,          2,          2,          0,          6,          2,          0,          6,          0,         14,          0,          0,          0,          1,          0,          0,          0,
      480,    12.84,    55.42,     1.45,     3.25,     0.20,     2.46,          2,          2,          0,          6,          1,          0,          0,          0,         17,          0,          0,          0,          1,          0,          1,          0,
      360,    12.84,    55.00,     1.42,     4.72,     0.19,     2.45,          2,          2,          0,          6,          3,          5,          0,          0,         13,          0,          0,          0,          1,          0,          0,          0,
      606,    11.83,    52.64,     1.38,     3.78,     0.18,     2.45,          2,          2,          0,          6,          3,          5,          0,          0,          0,          0,          0,          0,          1,          0,          0,          0,
      478,    14.24,    56.69,     1.44,     3.18,     0.19,     2.45,          2,          2,          0,          6,          1,          0,          6,          0,         14,          0,          0,          0,          1,          0,          0,          0,
      543,    12.18,    54.51,     1.40,     3.49,     0.18,     2.44,          2,          2,          0,          6,          2,          0,          0,          0,         21,          0,          0,          0,          1,          0,          1,          0,
      279,    15.08,    59.50,     1.65,     3.69,     0.26,     2.43,          2,          2,          0,          6,          1,          5,          0,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      275,    15.29,    55.64,     1.50,     5.52,     0.22,     2.41,          2,          2,          0,          6,          2,          5,          0,          0,         13,          0,          0,          0,          1,          0,          2,          0,
      472,    12.86,    56.14,     1.43,     3.09,     0.19,     2.40,          2,          2,          0,          6,          1,          5,          0,          0,         17,          0,          0,          0,          1,          0,          0,          0,
      294,    14.09,    59.18,     1.62,     3.69,     0.25,     2.39,          2,          2,          0,          6,          4,          0,          0,          0,         41,          0,          0,          0,          1,          0,          2,          0,
      493,    12.34,    55.38,     1.42,     2.99,     0.19,     2.38,          2,          2,          0,          6,          2,          0,          0,          0,         17,          0,          0,          0,          1,          0,          1,          0,
      285,    14.67,    59.65,     1.62,     3.62,     0.25,     2.38,          2,          2,          0,          6,          1,          0,          6,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      487,    12.13,    55.85,     1.41,     3.33,     0.18,     2.38,          2,          2,          0,          6,          2,          5,          0,          0,         17,          0,          0,          0,          1,          0,          0,          0,
      278,    14.74,    60.07,     1.63,     3.54,     0.25,     2.37,          2,          2,          0,          6,          2,          5,          6,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      360,    15.33,    56.11,     1.49,     3.27,     0.21,     2.36,          2,          2,          0,          6,          1,          5,          0,          0,         14,          0,          0,          0,          1,          0,          2,          0,
      479,    13.53,    56.16,     1.43,     3.13,     0.19,     2.36,          2,          2,          0,          6,          4,          0,          0,          0,         14,          0,          0,          0,          1,          0,          3,          0,
      485,    12.73,    54.43,     1.42,     3.05,     0.19,     2.36,          2,          2,          0,          6,          3,          0,          0,          0,         14,          0,          0,          0,          1,          0,          0,          0,
      591,    11.85,    54.48,     1.36,     3.38,     0.16,     2.36,          2,          2,          0,          6,          2,          5,          6,          0,          0,          0,          0,          0,          1,          0,          0,          0,
      521,    12.66,    53.93,     1.40,     3.36,     0.19,     2.36,          2,          2,          0,          6,          3,          0,          0,          0,         21,          0,          0,          0,          1,          0,          0,          0,
      494,    13.70,    54.86,     1.41,     3.20,     0.18,     2.35,          2,          2,          0,          6,          1,          0,          6,          0,         21,          0,          0,          0,          1,          0,          0,          0,
      313,    17.29,    57.51,     1.53,     2.51,     0.22,     2.34,          2,          2,          0,          6,          4,          2,          0,          0,         17,          0,          0,          0,          1,          0,          4,          0,
      490,    12.47,    55.31,     1.42,     3.20,     0.19,     2.34,          2,          2,          0,          6,          1,          0,          0,          0,         14,          0,          0,          0,          1,          0,          1,          0,
      507,    12.30,    54.04,     1.40,     3.16,     0.19,     2.34,          2,          2,          0,          6,          1,          5,          0,          0,         21,          0,          0,          0,          1,          0,          0,          0,
      428,    13.33,    55.14,     1.46,     3.12,     0.21,     2.33,          2,          2,          0,          6,          2,          0,          0,          0,         17,          0,          0,          0,          1,          0,          2,          0,
      422,    13.47,    51.66,     1.44,     3.51,     0.21,     2.33,          2,          2,          0,          6,          3,          5,          0,          0,         40,          0,          0,          0,          1,          0,          1,          0,
      155,    16.27,    56.77,     1.61,     4.45,     0.27,     2.32,          2,          2,          0,          6,          2,          5,         10,          0,         13,          0,          0,          0,          1,          0,          0,          0,
      229,    16.57,    56.33,     1.54,     3.74,     0.23,     2.32,          2,          2,          0,          6,          4,          2,          0,          0,         13,          0,          0,          0,          1,          0,          4,          0,
      512,    12.82,    55.27,     1.40,     3.44,     0.18,     2.31,          2,          2,          0,          6,          4,          0,          0,          0,         21,          0,          0,          0,          1,          0,          3,          0,
      550,    11.37,    52.55,     1.37,     3.34,     0.18,     2.30,          2,          2,          0,          6,          2,          5,          0,          0,         40,          0,          0,          0,          1,          0,          1,          0,
      354,    13.59,    55.37,     1.50,     4.00,     0.22,     2.30,          2,          2,          0,          6,          1,          5,          0,          0,         24,          0,          0,          0,          1,          0,          1,          0,
      154,    15.48,    57.79,     1.60,     4.37,     0.26,     2.30,          2,          2,          0,          6,          1,          5,         10,          0,         13,          0,          0,          0,          1,          0,          0,          0,
      354,    13.49,    53.11,     1.50,     3.79,     0.23,     2.30,          2,          2,          0,          6,          3,          5,          0,          0,         24,          0,          0,          0,          1,          0,          0,          0,
      502,    13.04,    54.78,     1.39,     3.57,     0.18,     2.29,          2,          2,          0,          6,          2,          0,          6,          0,         21,          0,          0,          0,          1,          0,          0,          0,
      458,    12.94,    51.97,     1.43,     4.37,     0.21,     2.29,          2,          2,          0,          6,          2,          5,          0,          0,         40,          0,          0,          0,          1,          0,          2,          0,
      288,    13.81,    59.03,     1.58,     3.42,     0.24,     2.28,          2,          2,          0,          6,          2,          0,          6,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      504,    12.00,    55.36,     1.39,     2.95,     0.17,     2.28,          2,          2,          0,          6,          2,          0,          0,          0,         14,          0,          0,          0,          1,          0,          1,          0,
      439,    13.11,    55.13,     1.44,     3.16,     0.20,     2.28,          2,          2,          0,          6,          2,          0,          0,          0,         14,          0,          0,          0,          1,          0,          2,          0,
      477,    12.85,    50.94,     1.42,     4.39,     0.21,     2.27,          2,          2,          0,          6,          2,          5,          0,          0,         12,          0,          0,          0,          1,          0,          2,          0,
      531,    11.68,    51.79,     1.38,     3.67,     0.19,     2.27,          2,          2,          0,          6,          2,          5,          0,          0,         12,          0,          0,          0,          1,          0,          1,          0,
      491,    13.47,    53.16,     1.40,     3.97,     0.19,     2.26,          2,          2,          0,          6,          2,          5,          0,          0,         39,          0,          0,          0,          1,          0,          2,          0,
      343,    12.87,    53.64,     1.41,     4.60,     0.19,     2.26,          2,          2,          0,          6,          1,          5,         10,          0,         10,          0,          0,          0,          1,          0,          0,          0,
      311,    14.88,    55.63,     1.55,     3.83,     0.24,     2.26,          2,          2,          0,          6,          2,          5,          0,          0,         24,          0,          0,          0,          1,          0,          2,          0,
      521,    11.09,    53.93,     1.38,     3.48,     0.17,     2.25,          2,          2,          0,          6,          2,          5,          0,          0,         21,          0,          0,          0,          1,          0,          0,          0,
      384,    14.27,    54.95,     1.44,     3.50,     0.20,     2.25,          2,          2,          0,          6,          1,          5,          0,          0,         21,          0,          0,          0,          1,          0,          2,          0,
      316,    16.81,    56.65,     1.49,     2.40,     0.21,     2.25,          2,          2,          0,          6,          4,          5,          0,          0,         17,          0,          0,          0,          1,          0,          4,          0,
      526,    11.99,    54.37,     1.38,     3.35,     0.17,     2.25,          2,          2,          0,          6,          1,          0,          0,          0,         21,          0,          0,          0,          1,          0,          1,          0,
      523,    11.47,    51.05,     1.38,     3.70,     0.19,     2.24,          2,          2,          0,          6,          3,          5,          0,          0,         40,          0,          0,          0,          1,          0,          0,          0,
      292,    13.19,    58.22,     1.57,     3.42,     0.24,     2.24,          2,          2,          0,          6,          1,          0,          0,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      466,    13.00,    55.15,     1.41,     3.52,     0.19,     2.23,          2,          2,          0,          6,          2,          0,          0,          0,         21,          0,          0,          0,          1,          0,          2,          0,
      508,    10.31,    51.38,     1.34,     4.96,     0.16,     2.23,          2,          2,          0,          6,          1,          5,         10,          0,         39,          0,          0,          0,          1,          0,          0,          0,
      285,    13.19,    58.60,     1.57,     3.34,     0.24,     2.23,          2,          2,          0,          6,          2,          5,          0,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      613,    10.70,    53.02,     1.34,     3.22,     0.16,     2.23,          2,          2,          0,          6,          1,          5,          0,          0,          0,          0,          0,          0,          1,          0,          1,          0,
      399,    12.35,    54.64,     1.42,     2.06,     0.19,     2.22,          2,          2,          0,          6,          3,          0,          0,          0,         17,          0,          0,          0,          1,          0,          1,          0,
      392,    11.67,    55.87,     1.43,     3.76,     0.19,     2.22,          2,          2,          0,          6,          2,          5,          6,          0,         24,          0,          0,          0,          1,          0,          0,          0,
      336,    16.74,    58.93,     1.51,     3.60,     0.21,     2.21,          2,          2,          0,          6,          4,          5,          0,          0,         19,          0,          0,          0,          1,          0,          3,          0,
      504,    11.43,    55.75,     1.38,     2.65,     0.17,     2.21,          2,          2,          0,          6,          4,          0,          0,          0,         17,          0,          0,          0,          1,          0,          2,          0,
      522,    11.73,    51.34,     1.38,     3.79,     0.19,     2.21,          2,          2,          0,          6,          3,          5,          0,          0,         12,          0,          0,          0,          1,          0,          0,          0,
      442,    14.07,    52.04,     1.41,     3.55,     0.20,     2.21,          2,          2,          0,          6,          2,          5,          6,          0,         12,          0,          0,          0,          1,          0,          0,          0,
      481,    12.30,    55.93,     1.39,     2.94,     0.17,     2.21,          2,          2,          0,          6,          1,          5,          0,          0,         14,          0,          0,          0,          1,          0,          0,          0,
      303,    12.45,    58.42,     1.54,     3.32,     0.23,     2.20,          2,          2,          0,          6,          4,          0,          0,          0,         41,          0,          0,          0,          1,          0,          1,          0,
      382,    13.10,    54.45,     1.43,     2.78,     0.20,     2.19,          2,          2,          0,          6,          2,          5,          0,          0,         35,          0,          0,          0,          1,          0,          1,          0,
      554,    11.12,    54.69,     1.35,     2.98,     0.16,     2.19,          2,          2,          0,          6,          4,          0,          0,          0,         21,          0,          0,          0,          1,          0,          2,          0,
       88,    30.73,    63.64,     2.21,     2.49,     0.44,     2.19,          2,          2,          0,          6,          3,          5,          0,          0,         43,          0,          0,          0,          1,          0,          1,          0,
      523,     9.05,    50.29,     1.33,     3.91,     0.16,     2.19,          2,          2,          0,          6,          1,          5,         10,          0,         12,          0,          0,          0,          1,          0,          0,          0,
      496,    11.60,    55.65,     1.37,     3.17,     0.17,     2.19,          2,          2,          0,          6,          2,          5,          0,          0,         14,          0,          0,          0,          1,          0,          0,          0,
      556,    11.69,    52.52,     1.35,     3.33,     0.17,     2.19,          2,          2,          0,          6,          3,          5,          0,          0,         39,          0,          0,          0,          1,          0,          0,          0,
      342,    15.18,    56.14,     1.47,     3.61,     0.21,     2.18,          2,          2,          0,          6,          4,          5,          0,          0,         35,          0,          0,          0,          1,          0,          3,          0,
      455,    13.41,    52.97,     1.38,     3.10,     0.18,     2.18,          2,          2,          0,          6,          3,          5,          0,          0,         39,          0,          0,          0,          1,          0,          1,          0,
      409,    12.31,    54.77,     1.40,     2.41,     0.18,     2.18,          2,          2,          0,          6,          3,          0,          0,          0,         14,          0,          0,          0,          1,          0,          1,          0,
      120,    29.10,    63.33,     2.17,     3.67,     0.43,     2.17,          2,          2,          0,          6,          4,          5,          0,          0,         43,          0,          0,          0,          1,          0,          3,          0,
      273,    14.30,    55.31,     1.44,     3.47,     0.20,     2.17,          2,          2,          0,          6,          4,          0,          0,          0,         13,          0,          0,          0,          1,          0,          4,          0,
      276,    14.28,    55.43,     1.50,     2.72,     0.22,     2.16,          2,          2,          0,          6,          3,          5,          0,          0,         24,          0,          0,          0,          1,          0,          1,          0,
      449,    10.83,    52.56,     1.36,     4.55,     0.17,     2.15,          2,          2,          0,          6,          1,          5,         10,          0,         20,          0,          0,          0,          1,          0,          0,          0,
      537,    12.55,    53.45,     1.36,     3.62,     0.17,     2.15,          2,          2,          0,          6,          4,          5,          0,          0,         39,          0,          0,          0,          1,          0,          3,          0,
      343,    12.47,    53.06,     1.39,     3.95,     0.18,     2.15,          2,          2,          0,          6,          2,          5,         10,          0,         10,          0,          0,          0,          1,          0,          0,          0,
      302,    18.26,    58.28,     1.55,     4.34,     0.23,     2.15,          2,          2,          0,          6,          4,          5,          0,          0,         54,          0,          0,          0,          1,          0,          3,          0,
      367,    15.32,    58.58,     1.46,     3.12,     0.19,     2.15,          2,          2,          0,          6,          2,          5,          6,          0,         19,          0,          0,          0,          1,          0,          0,          0,
      507,    10.13,    50.69,     1.32,     4.70,     0.16,     2.14,          2,          2,          0,          6,          2,          5,         10,          0,         39,          0,          0,          0,          1,          0,          0,          0,
      295,    12.34,    57.63,     1.53,     3.22,     0.23,     2.14,          2,          2,          0,          6,          2,          0,          0,          0,         41,          0,          0,          0,          1,          0,          0,          0,
      515,    10.53,    54.76,     1.35,     2.88,     0.16,     2.14,          2,          2,          0,          6,          2,          0,          0,          0,         17,          0,          0,          0,          1,          0,          0,          0,
      523,     8.92,    49.90,     1.32,     3.97,     0.16,     2.14,          2,          2,          0,          6,          2,          5,         10,          0,         12,          0,          0,          0,          1,          0,          0,          0,
      134,    19.94,    59.70,     1.71,     3.83,     0.28,     2.13,          2,          2,          0,          6,          4,          2,          0,          0,          6,          0,          0,          0,          1,          0,          4,          0,
      209,    16.49,    56.46,     1.59,     5.14,     0.26,     2.12,          2,          2,          0,          6,          1,          5,         10,          0,         30,          0,          0,          0,          1,          0,          0,          0,
      386,    13.89,    53.63,     1.41,     3.59,     0.19,     2.11,          2,          2,          0,          6,          4,          5,          0,          0,         40,          0,          0,          0,          1,          0,          4,          0,
      389,    11.37,    54.24,     1.42,     3.46,     0.19,     2.11,          2,          2,          0,          6,          1,          5,          0,          0,         24,          0,          0,          0,          1,          0,          0,          0,
      524,    10.22,    55.34,     1.34,     2.92,     0.15,     2.11,          2,          2,          0,          6,          4,          0,          0,          0,         17,          0,          0,          0,          1,          0,          1,          0,
